Timestamp,Num Rounds,Num Courts,Num Men,Num Women,Num Games,Repeat Opponents Min,Repeat Opponents Max,Repeat Opponents Avg,Repeat Opponents Rng,Repeat Teammates Min,Repeat Teammates Max,Repeat Teammates Avg,Repeat Teammates Rng,Games Played Min,Games Played Max,Games Played Avg,Games Played Rng Men,Games played Rng Women,Repeat Exponential,Opponent History Weight,Teammate History Weight,Games Played Weight,Recent Rounds Weight
2026-02-28 09:28:02.319430,41,1,10,10,41,2,6,3.6,4,0,2,0.5,2,8,9,8.2,1,1,2,1,5,100,0.0001
2026-02-28 09:28:02.321632,42,1,2,2,42,81,81,81.0,0,40,40,40.0,0,42,42,42.0,0,0,2,1,5,100,0.0001
2026-02-28 09:28:02.325398,42,1,3,3,42,51,51,51.0,0,25,25,25.0,0,28,28,28.0,0,0,2,1,5,100,0.0001
2026-02-28 09:28:02.333766,42,1,4,4,42,35,35,35.0,0,17,17,17.0,0,21,21,21.0,0,0,2,1,5,100,0.0001
2026-02-28 09:28:02.350416,42,1,5,5,42,23,25,24.6,2,11,12,11.8,1,16,17,16.8,1,1,2,1,5,100,0.0001
2026-02-28 09:28:02.384512,42,1,6,6,42,17,17,17.0,0,8,8,8.0,0,14,14,14.0,0,0,2,1,5,100,0.0001
2026-02-28 09:28:02.443820,42,1,7,7,42,11,12,11.142857142857142,1,5,5,5.0,0,12,12,12.0,0,0,2,1,5,100,0.0001
2026-02-28 09:28:02.542474,42,1,8,8,42,5,7,6.0,2,2,3,2.5,1,10,11,10.5,1,1,2,1,5,100,0.0001
2026-02-28 09:28:02.701228,42,1,9,9,42,3,6,4.111111111111111,3,0,1,0.4444444444444444,1,9,10,9.333333333333334,1,1,2,1,5,100,0.0001
2026-02-28 09:28:02.956304,42,1,10,10,42,2,6,3.7,4,0,2,0.5,2,8,9,8.4,1,1,2,1,5,100,0.0001
2026-03-06 20:42:11.095195,12,2,3,3,12,11,11,11.0,0,5,5,5.0,0,8,8,8.0,0,0,2,1,5,100,0.0001
2026-03-06 20:43:09.010788,12,1,3,3,12,11,11,11.0,0,5,5,5.0,0,8,8,8.0,0,0,2,1,5,100,0.0001
